Wert,Geschlecht,Arbeitskanton,Erwerbsstatus,Aufenthaltsdauer,Quartal
12803,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2007Q4
12789.1,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2008Q1
12613.9,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2008Q2
12437,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2008Q3
12482.7,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2008Q4
12658.3,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2009Q1
12836,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2009Q2
12906.9,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2009Q3
12884.1,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2009Q4
13068.5,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2010Q1
13208.3,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2010Q2
13170.4,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2010Q3
13103.9,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2010Q4
13215.6,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2011Q1
13368.5,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2011Q2
13537.9,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2011Q3
13323.9,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2011Q4
13303.4,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2012Q1
13514.5,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2012Q2
13583.4,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2012Q3
13513.7,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2012Q4
13336.1,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2013Q1
13553.8,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2013Q2
13648,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2013Q3
13729.5,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2013Q4
13858.7,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2014Q1
13997.4,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2014Q2
14255.5,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2014Q3
14363.8,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2014Q4
14493.3,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2015Q1
14687.1,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2015Q2
14827.3,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2015Q3
14921.8,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2015Q4
14932.8,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2016Q1
15023.9,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2016Q2
15195.8,Mann,Basel-Landschaft,Arbeitnehmer,>=12 Monate,2016Q3
0,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2002Q2
5.5,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2002Q3
8.4,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2002Q4
8.4,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2003Q1
13,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2003Q2
12.2,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2003Q3
14.1,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2003Q4
13.1,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2004Q1
14.2,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2004Q2
14.5,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2004Q3
17,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2004Q4
20.4,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2005Q1
22.1,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2005Q2
26.1,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2005Q3
28.2,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2005Q4
32.1,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2006Q1
33.8,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2006Q2
30.6,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2006Q3
30.6,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2006Q4
31,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2007Q1
35,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2007Q2
33.9,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2007Q3
35.8,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2007Q4
37.5,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2008Q1
37.8,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2008Q2
35.2,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2008Q3
36.2,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2008Q4
34.8,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2009Q1
38.3,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2009Q2
37.1,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2009Q3
35.9,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2009Q4
37.2,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2010Q1
39.5,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2010Q2
40.7,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2010Q3
40.9,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2010Q4
40.9,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2011Q1
44.3,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2011Q2
44.5,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2011Q3
43.4,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2011Q4
40.6,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2012Q1
43.1,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2012Q2
45.6,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2012Q3
42.2,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2012Q4
45.5,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2013Q1
52.9,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2013Q2
56.5,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2013Q3
58.6,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2013Q4
62.3,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2014Q1
61.3,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2014Q2
62.9,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2014Q3
66.6,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2014Q4
68.7,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2015Q1
67.1,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2015Q2
67.9,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2015Q3
68.4,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2015Q4
71.2,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2016Q1
78.6,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2016Q2
77,Mann,Basel-Landschaft,Selbständige,Aufenthaltsdauer - Total,2016Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2002Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2002Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2002Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2003Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2003Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2003Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2003Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2004Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2004Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2004Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2004Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2005Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2005Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2005Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2005Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2006Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2006Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2006Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2006Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2007Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2007Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2007Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2007Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2008Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2008Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2008Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2008Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2009Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2009Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2009Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2009Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2010Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2010Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2010Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2010Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2011Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2011Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2011Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2011Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2012Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2012Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2012Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2012Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2013Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2013Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2013Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2013Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2014Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2014Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2014Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2014Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2015Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2015Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2015Q3
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2015Q4
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2016Q1
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2016Q2
0,Mann,Basel-Landschaft,Selbständige,<12 Monate,2016Q3
0,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2002Q2
5.5,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2002Q3
8.4,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2002Q4
8.4,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2003Q1
13,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2003Q2
12.2,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2003Q3
14.1,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2003Q4
13.1,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2004Q1
14.2,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2004Q2
14.5,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2004Q3
17,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2004Q4
20.4,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2005Q1
22.1,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2005Q2
26.1,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2005Q3
28.2,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2005Q4
32.1,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2006Q1
33.8,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2006Q2
30.6,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2006Q3
30.6,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2006Q4
31,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2007Q1
35,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2007Q2
33.9,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2007Q3
35.8,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2007Q4
37.5,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2008Q1
37.8,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2008Q2
35.2,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2008Q3
36.2,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2008Q4
34.8,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2009Q1
38.3,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2009Q2
37.1,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2009Q3
35.9,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2009Q4
37.2,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2010Q1
39.5,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2010Q2
40.7,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2010Q3
40.9,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2010Q4
40.9,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2011Q1
44.3,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2011Q2
44.5,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2011Q3
43.4,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2011Q4
40.6,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2012Q1
43.1,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2012Q2
45.6,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2012Q3
42.2,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2012Q4
45.5,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2013Q1
52.9,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2013Q2
56.5,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2013Q3
58.6,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2013Q4
62.3,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2014Q1
61.3,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2014Q2
62.9,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2014Q3
66.6,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2014Q4
68.7,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2015Q1
67.1,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2015Q2
67.9,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2015Q3
68.4,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2015Q4
71.2,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2016Q1
78.6,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2016Q2
77,Mann,Basel-Landschaft,Selbständige,>=12 Monate,2016Q3
2459.2,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2002Q2
2423.3,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2002Q3
2418.6,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2002Q4
2400,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2003Q1
2420.8,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2003Q2
2439.3,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2003Q3
2371.1,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2003Q4
2367.2,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2004Q1
2368.2,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2004Q2
2278.7,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2004Q3
2245.9,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2004Q4
2272.3,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2005Q1
2268,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2005Q2
2274.5,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2005Q3
2276.4,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2005Q4
2269.2,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2006Q1
2322.1,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2006Q2
2417.1,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2006Q3
2461.2,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2006Q4
2537.5,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2007Q1
2575.5,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2007Q2
2611.6,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2007Q3
2602.4,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2007Q4
2613,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2008Q1
2664.7,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2008Q2
2707.1,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2008Q3
2643.7,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2008Q4
2621.8,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2009Q1
2637.7,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2009Q2
2633.2,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2009Q3
2638.9,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2009Q4
2685.9,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2010Q1
2730.5,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2010Q2
2743,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2010Q3
2749.7,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2010Q4
2781.1,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2011Q1
2826.6,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2011Q2
2880,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2011Q3
2880.3,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2011Q4
2882.8,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2012Q1
2939.2,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2012Q2
2962.7,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2012Q3
2969.5,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2012Q4
2955.9,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2013Q1
3013.2,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2013Q2
3068,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2013Q3
3055.7,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2013Q4
3076.3,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2014Q1
3105.9,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2014Q2
3128.1,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2014Q3
3138.3,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2014Q4
3163.1,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2015Q1
3173.6,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2015Q2
3190.8,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2015Q3
3165.8,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2015Q4
3183.5,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2016Q1
3186.6,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2016Q2
3222.2,Mann,Schaffhausen,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2016Q3
92.4,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2002Q2
80.9,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2002Q3
65,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2002Q4
55,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2003Q1
86.7,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2003Q2
116,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2003Q3
74.6,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2003Q4
70.2,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2004Q1
38.5,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2004Q2
36.1,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2004Q3
23.8,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2004Q4
21.4,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2005Q1
23.6,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2005Q2
32,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2005Q3
21.8,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2005Q4
15.7,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2006Q1
23.2,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2006Q2
18.7,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2006Q3
13.1,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2006Q4
21.2,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2007Q1
20.7,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2007Q2
13.3,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2007Q3
17.3,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2007Q4
12.1,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2008Q1
13.1,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2008Q2
20.4,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2008Q3
16.2,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2008Q4
9.3,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2009Q1
12.2,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2009Q2
6.9,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2009Q3
4.2,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2009Q4
7.1,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2010Q1
15.2,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2010Q2
25.1,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2010Q3
35,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2010Q4
25,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2011Q1
23,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2011Q2
11,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2011Q3
7,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2011Q4
30,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2012Q1
34,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2012Q2
35,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2012Q3
34,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2012Q4
24,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2013Q1
25,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2013Q2
37,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2013Q3
29,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2013Q4
24.1,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2014Q1
28.5,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2014Q2
32.1,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2014Q3
31.6,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2014Q4
30.9,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2015Q1
21.3,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2015Q2
21.1,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2015Q3
17.9,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2015Q4
29.1,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2016Q1
39.1,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2016Q2
39.4,Mann,Schaffhausen,Erwerbsstatus - Total,<12 Monate,2016Q3
2366.8,Mann,Schaffhausen,Erwerbsstatus - Total,>=12 Monate,2002Q2
2342.4,Mann,Schaffhausen,Erwerbsstatus - Total,>=12 Monate,2002Q3
2353.6,Mann,Schaffhausen,Erwerbsstatus - Total,>=12 Monate,2002Q4
2345,Mann,Schaffhausen,Erwerbsstatus - Total,>=12 Monate,2003Q1
2334,Mann,Schaffhausen,Erwerbsstatus - Total,>=12 Monate,2003Q2
